,Data,Hora,DV(Direção do Vento) - °,DVG(Direção do Vento Global) - °,MP10(Partículas Inaláveis) - µg/m3,MP2.5(Partículas Inaláveis Finas) - µg/m3,NO(Monóxido de Nitrogênio) - µg/m3,NO2(Dióxido de Nitrogênio) - µg/m3,NOx(Óxidos de Nitrogênio) - ppb,O3(Ozônio) - µg/m3,PRESS(Pressão Atmosférica) - hPa,SO2(Dióxido de Enxofre) - µg/m3,TEMP(Temperatura do Ar) - °C,UR(Umidade Relativa do Ar) - %,RADUV(Radiação Ultra-violeta) - W/m2,VV(Velocidade do Vento) - m/s,DV(Direção do Vento) - ° - Guilherme Alvaro,DVG(Direção do Vento Global) - ° - Guilherme Alvaro,MP10(Partículas Inaláveis) - µg/m3 - Guilherme Alvaro,NOx(Óxidos de Nitrogênio) - ppb - Guilherme Alvaro,O3(Ozônio) - µg/m3 - Guilherme Alvaro,PRESS(Pressão Atmosférica) - hPa - Guilherme Alvaro,TEMP(Temperatura do Ar) - °C - Guilherme Alvaro,UR(Umidade Relativa do Ar) - % - Guilherme Alvaro,VV(Velocidade do Vento) - m/s - Guilherme Alvaro,RADG(Radiação Solar Global) - W/m2 - Guilherme Alvaro,RADUV(Radiação Ultra-violeta) - W/m2 - Guilherme Alvaro
9039,12/09/2021,16:00,116.0,115.0,23.0,12.0,1.0,16.0,9.0,46.0,"1005,1",1.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9040,12/09/2021,17:00,119.0,127.0,27.0,8.0,0.0,18.0,10.0,42.0,"1005,1",1.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9041,12/09/2021,18:00,116.0,114.0,17.0,13.0,0.0,17.0,9.0,41.0,"1005,2",1.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9042,12/09/2021,19:00,60.0,61.0,24.0,5.0,0.0,17.0,9.0,38.0,"1005,3",1.0,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9043,12/09/2021,20:00,34.0,54.0,14.0,9.0,0.0,14.0,8.0,39.0,"1005,5",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9044,12/09/2021,21:00,133.0,115.0,25.0,13.0,1.0,29.0,16.0,29.0,"1005,5",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9045,12/09/2021,22:00,135.0,83.0,24.0,9.0,1.0,24.0,13.0,31.0,"1005,6",1.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9046,12/09/2021,23:00,777.0,27.0,21.0,15.0,1.0,34.0,19.0,18.0,"1005,7",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9047,12/09/2021,24:00,777.0,135.0,21.0,11.0,2.0,40.0,23.0,14.0,"1005,7",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9048,13/09/2021,01:00,777.0,10.0,22.0,16.0,,,,6.0,"1005,4",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9049,13/09/2021,02:00,777.0,57.0,44.0,33.0,67.0,44.0,78.0,0.0,"1004,8",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9050,13/09/2021,03:00,777.0,15.0,40.0,25.0,83.0,37.0,87.0,1.0,"1004,2",2.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9051,13/09/2021,04:00,777.0,19.0,44.0,20.0,78.0,31.0,80.0,0.0,"1003,4",,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9052,13/09/2021,05:00,777.0,3.0,29.0,25.0,67.0,30.0,71.0,0.0,"1003,0",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9053,13/09/2021,06:00,777.0,12.0,31.0,15.0,76.0,33.0,80.0,,"1002,9",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9054,13/09/2021,07:00,777.0,32.0,26.0,21.0,68.0,32.0,72.0,1.0,"1002,8",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9055,13/09/2021,08:00,36.0,27.0,33.0,17.0,91.0,44.0,98.0,1.0,"1002,8",3.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9056,13/09/2021,09:00,62.0,85.0,53.0,29.0,78.0,53.0,91.0,4.0,"1002,6",6.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9057,13/09/2021,10:00,133.0,146.0,40.0,17.0,10.0,36.0,27.0,21.0,"1002,0",1.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9058,13/09/2021,11:00,121.0,127.0,36.0,15.0,5.0,28.0,19.0,33.0,"1001,4",1.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9059,13/09/2021,12:00,130.0,134.0,26.0,11.0,3.0,28.0,18.0,37.0,"1000,6",0.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9060,13/09/2021,13:00,134.0,140.0,25.0,8.0,1.0,17.0,10.0,42.0,"1000,0",0.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9061,13/09/2021,14:00,199.0,191.0,26.0,7.0,0.0,12.0,6.0,46.0,"999,0",0.0,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9062,13/09/2021,15:00,145.0,154.0,31.0,10.0,1.0,15.0,8.0,47.0,"997,7",0.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9063,13/09/2021,16:00,155.0,163.0,25.0,11.0,0.0,11.0,6.0,51.0,"997,2",0.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9064,13/09/2021,17:00,239.0,234.0,24.0,16.0,0.0,13.0,7.0,61.0,"997,4",0.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9065,13/09/2021,18:00,226.0,227.0,25.0,19.0,2.0,42.0,24.0,34.0,"997,6",0.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9066,13/09/2021,19:00,235.0,240.0,25.0,14.0,1.0,29.0,16.0,36.0,"997,7",0.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9067,13/09/2021,20:00,238.0,242.0,19.0,16.0,1.0,51.0,28.0,20.0,"998,1",1.0,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9068,13/09/2021,21:00,777.0,240.0,24.0,13.0,1.0,46.0,25.0,22.0,"998,4",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9069,13/09/2021,22:00,777.0,244.0,22.0,15.0,0.0,34.0,18.0,28.0,"998,3",1.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9070,13/09/2021,23:00,777.0,52.0,24.0,20.0,19.0,51.0,43.0,12.0,"997,9",0.0,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9071,13/09/2021,24:00,24.0,35.0,63.0,30.0,84.0,74.0,108.0,1.0,"997,2",1.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9072,14/09/2021,01:00,163.0,159.0,57.0,27.0,,,,0.0,"996,7",1.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9073,14/09/2021,02:00,165.0,173.0,66.0,28.0,4.0,42.0,26.0,6.0,"996,1",0.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9074,14/09/2021,03:00,182.0,177.0,53.0,26.0,1.0,22.0,12.0,17.0,"995,7",0.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9075,14/09/2021,04:00,174.0,178.0,44.0,23.0,1.0,20.0,11.0,23.0,"995,9",,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9076,14/09/2021,05:00,177.0,177.0,38.0,19.0,0.0,11.0,6.0,34.0,"996,2",1.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9077,14/09/2021,06:00,154.0,154.0,31.0,20.0,0.0,22.0,12.0,,"996,5",1.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9078,14/09/2021,07:00,147.0,155.0,30.0,10.0,7.0,51.0,32.0,15.0,"996,7",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9079,14/09/2021,08:00,142.0,153.0,30.0,19.0,20.0,63.0,50.0,5.0,"997,2",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9080,14/09/2021,09:00,145.0,149.0,41.0,26.0,11.0,59.0,41.0,15.0,"997,9",2.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9081,14/09/2021,10:00,322.0,332.0,46.0,25.0,5.0,56.0,34.0,43.0,"998,2",3.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9082,14/09/2021,11:00,243.0,247.0,54.0,29.0,1.0,38.0,21.0,59.0,"998,3",2.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9083,14/09/2021,12:00,234.0,245.0,75.0,38.0,0.0,9.0,5.0,39.0,"998,5",1.0,,,,"2,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9084,14/09/2021,13:00,239.0,233.0,33.0,14.0,1.0,11.0,7.0,40.0,"998,4",1.0,,,,"2,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9085,14/09/2021,14:00,241.0,236.0,20.0,10.0,6.0,29.0,20.0,31.0,"998,2",1.0,,,,"1,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9086,14/09/2021,15:00,216.0,220.0,36.0,21.0,0.0,12.0,7.0,48.0,"998,6",1.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9087,14/09/2021,16:00,210.0,214.0,41.0,21.0,3.0,20.0,13.0,42.0,"999,8",1.0,,,,"1,5",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9088,14/09/2021,17:00,208.0,206.0,34.0,10.0,0.0,3.0,2.0,54.0,"1001,2",1.0,,,,"2,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9089,14/09/2021,18:00,233.0,237.0,31.0,8.0,0.0,15.0,9.0,46.0,"1001,7",1.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9090,14/09/2021,19:00,281.0,277.0,35.0,12.0,0.0,27.0,14.0,37.0,"1002,6",1.0,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9091,14/09/2021,20:00,239.0,256.0,29.0,13.0,0.0,9.0,5.0,47.0,"1003,4",1.0,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9092,14/09/2021,21:00,24.0,25.0,32.0,13.0,4.0,47.0,28.0,16.0,"1003,2",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9093,14/09/2021,22:00,34.0,34.0,41.0,18.0,22.0,62.0,51.0,2.0,"1002,9",1.0,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9094,14/09/2021,23:00,30.0,357.0,40.0,17.0,3.0,50.0,29.0,7.0,"1002,4",1.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9095,14/09/2021,24:00,4.0,3.0,28.0,13.0,7.0,58.0,36.0,1.0,"1002,6",1.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9096,15/09/2021,01:00,147.0,116.0,42.0,36.0,,,,1.0,"1001,5",3.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9097,15/09/2021,02:00,18.0,14.0,53.0,34.0,43.0,59.0,66.0,1.0,"1000,4",2.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9098,15/09/2021,03:00,175.0,165.0,33.0,24.0,21.0,61.0,49.0,1.0,"1000,0",1.0,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9099,15/09/2021,04:00,180.0,182.0,34.0,18.0,34.0,64.0,62.0,1.0,"1000,0",,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9100,15/09/2021,05:00,242.0,236.0,27.0,24.0,3.0,48.0,28.0,13.0,"1001,2",1.0,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9101,15/09/2021,06:00,209.0,207.0,41.0,20.0,1.0,19.0,11.0,,"1003,1",1.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9102,15/09/2021,07:00,228.0,245.0,21.0,15.0,0.0,8.0,4.0,43.0,"1004,1",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9103,15/09/2021,08:00,235.0,248.0,22.0,7.0,0.0,11.0,6.0,40.0,"1005,0",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9104,15/09/2021,09:00,235.0,258.0,28.0,13.0,0.0,13.0,7.0,40.0,"1005,8",,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9105,15/09/2021,10:00,234.0,230.0,31.0,8.0,0.0,12.0,7.0,45.0,"1006,4",,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9106,15/09/2021,11:00,195.0,190.0,28.0,18.0,1.0,24.0,14.0,36.0,"1006,8",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9107,15/09/2021,12:00,195.0,197.0,23.0,11.0,0.0,6.0,3.0,51.0,"1007,1",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9108,15/09/2021,13:00,215.0,212.0,22.0,9.0,0.0,8.0,4.0,49.0,"1006,9",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9109,15/09/2021,14:00,222.0,208.0,15.0,4.0,0.0,14.0,8.0,43.0,"1006,8",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9110,15/09/2021,15:00,204.0,200.0,17.0,7.0,0.0,9.0,5.0,48.0,"1006,8",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9111,15/09/2021,16:00,209.0,206.0,8.0,6.0,0.0,13.0,7.0,47.0,"1007,2",,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9112,15/09/2021,17:00,143.0,154.0,12.0,4.0,0.0,11.0,6.0,50.0,"1007,6",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9113,15/09/2021,18:00,128.0,145.0,13.0,3.0,1.0,25.0,14.0,41.0,"1008,0",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9114,15/09/2021,19:00,777.0,43.0,13.0,4.0,7.0,55.0,35.0,14.0,"1008,6",,,,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9115,15/09/2021,20:00,17.0,5.0,21.0,9.0,13.0,72.0,49.0,2.0,"1009,2",1.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9116,15/09/2021,21:00,121.0,112.0,16.0,12.0,2.0,35.0,21.0,29.0,"1009,6",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9117,15/09/2021,22:00,110.0,100.0,8.0,2.0,0.0,19.0,10.0,40.0,"1010,1",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9118,15/09/2021,23:00,37.0,38.0,7.0,3.0,0.0,32.0,17.0,26.0,"1010,3",,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9119,15/09/2021,24:00,35.0,75.0,14.0,6.0,1.0,39.0,22.0,19.0,"1010,3",,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9120,16/09/2021,01:00,124.0,128.0,10.0,9.0,,,,41.0,"1009,7",,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9121,16/09/2021,02:00,128.0,123.0,8.0,4.0,0.0,4.0,3.0,43.0,"1009,3",,,,,"1,5",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9122,16/09/2021,03:00,126.0,125.0,19.0,2.0,0.0,8.0,5.0,40.0,"1009,1",,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9123,16/09/2021,04:00,113.0,108.0,18.0,7.0,0.0,4.0,2.0,42.0,"1009,1",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9124,16/09/2021,05:00,135.0,141.0,16.0,2.0,0.0,6.0,3.0,42.0,"1009,4",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9125,16/09/2021,06:00,134.0,131.0,14.0,6.0,0.0,9.0,5.0,,"1010,0",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9126,16/09/2021,07:00,134.0,144.0,14.0,4.0,1.0,22.0,12.0,27.0,"1010,8",,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9127,16/09/2021,08:00,126.0,128.0,10.0,2.0,3.0,26.0,16.0,24.0,"1011,5",,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9128,16/09/2021,09:00,102.0,102.0,9.0,5.0,2.0,21.0,13.0,27.0,"1011,8",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9129,16/09/2021,10:00,116.0,116.0,12.0,4.0,3.0,19.0,13.0,28.0,"1011,8",,,,,"1,5",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9130,16/09/2021,11:00,112.0,108.0,14.0,7.0,1.0,11.0,7.0,33.0,"1011,8",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9131,16/09/2021,12:00,123.0,124.0,19.0,6.0,2.0,22.0,14.0,24.0,"1011,5",,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9132,16/09/2021,13:00,122.0,118.0,23.0,5.0,2.0,15.0,10.0,30.0,"1011,1",,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9133,16/09/2021,14:00,121.0,123.0,27.0,12.0,2.0,16.0,10.0,29.0,"1010,9",1.0,,,,"1,5",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9134,16/09/2021,15:00,143.0,152.0,28.0,6.0,2.0,15.0,9.0,31.0,"1010,7",,,,,"1,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9135,16/09/2021,16:00,137.0,140.0,18.0,6.0,1.0,16.0,10.0,31.0,"1010,8",,,,,"1,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9136,16/09/2021,17:00,127.0,115.0,16.0,0.0,2.0,22.0,13.0,27.0,"1011,3",,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9137,16/09/2021,18:00,105.0,103.0,7.0,3.0,1.0,16.0,9.0,30.0,"1011,6",,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9138,16/09/2021,19:00,122.0,109.0,10.0,3.0,1.0,19.0,11.0,27.0,"1012,3",,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9139,16/09/2021,20:00,43.0,69.0,12.0,5.0,1.0,19.0,11.0,28.0,"1012,1",,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9140,16/09/2021,21:00,53.0,67.0,13.0,4.0,1.0,21.0,12.0,28.0,"1012,0",,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9141,16/09/2021,22:00,105.0,105.0,15.0,6.0,1.0,19.0,11.0,29.0,"1012,1",,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9142,16/09/2021,23:00,114.0,107.0,11.0,7.0,1.0,7.0,4.0,40.0,"1011,9",1.0,,,,"1,6",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9143,16/09/2021,24:00,124.0,115.0,10.0,2.0,1.0,4.0,3.0,43.0,"1011,9",0.0,,,,"1,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9144,17/09/2021,01:00,114.0,100.0,11.0,5.0,,,,39.0,"1011,3",0.0,,,,"1,5",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9145,17/09/2021,02:00,112.0,93.0,11.0,5.0,1.0,8.0,5.0,38.0,"1011,0",1.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9146,17/09/2021,03:00,340.0,348.0,11.0,4.0,2.0,32.0,19.0,19.0,"1010,3",1.0,,,,"0,9",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9147,17/09/2021,04:00,323.0,337.0,13.0,4.0,6.0,51.0,32.0,5.0,"1010,0",,,,,"0,8",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9148,17/09/2021,05:00,337.0,342.0,19.0,5.0,3.0,37.0,22.0,11.0,"1010,2",1.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9149,17/09/2021,06:00,24.0,29.0,17.0,6.0,3.0,29.0,18.0,,"1010,3",1.0,,,,"0,7",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9150,17/09/2021,07:00,37.0,54.0,21.0,10.0,1.0,19.0,11.0,33.0,"1010,3",1.0,,,,"1,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9151,17/09/2021,08:00,45.0,64.0,21.0,3.0,1.0,19.0,11.0,36.0,"1010,7",1.0,,,,"1,1",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9152,17/09/2021,09:00,98.0,85.0,15.0,3.0,1.0,23.0,13.0,36.0,"1010,9",1.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9153,17/09/2021,10:00,57.0,83.0,24.0,4.0,2.0,19.0,11.0,40.0,"1010,5",1.0,,,,"1,2",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9154,17/09/2021,11:00,44.0,62.0,15.0,5.0,1.0,18.0,11.0,38.0,"1010,0",1.0,,,,"1,3",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9155,17/09/2021,12:00,47.0,68.0,17.0,6.0,2.0,20.0,13.0,38.0,"1009,1",1.0,,,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
