,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
246,10.03.2020 15:25:18,Normal,129.6,0.5,219.3,0.2,60.0,50,29.7,1.2,980.7,2506
247,10.03.2020 15:33:18,Normal,133.7,0.5,218.9,0.2,59.99,46,29.6,1.2,980.7,2506
248,10.03.2020 15:39:18,Normal,133.3,0.4,219.2,0.1,60.01,42,29.5,1.3,980.8,2506
249,10.03.2020 15:49:18,Normal,130.8,0.4,219.7,0.1,59.99,35,29.3,1.3,980.8,2506
250,10.03.2020 15:53:18,Normal,130.3,0.3,219.1,0.1,60.0,35,29.3,1.3,980.8,2506
251,10.03.2020 15:57:18,Normal,134.2,0.4,219.4,0.2,60.01,34,29.3,1.3,980.8,2506
252,10.03.2020 16:13:18,Normal,128.0,0.2,219.9,0.1,59.98,25,29.1,1.3,980.8,2507
253,10.03.2020 16:17:18,Normal,124.9,0.2,219.7,0.1,60.04,26,29.0,1.3,980.8,2507
254,10.03.2020 16:25:18,Normal,128.5,0.2,219.8,0.1,60.0,23,29.0,1.3,980.8,2507
255,10.03.2020 16:39:18,Normal,127.3,0.2,219.8,0.1,59.99,23,28.8,1.3,980.8,2507
256,10.03.2020 16:51:18,Normal,127.3,0.1,219.8,0.1,60.0,21,28.7,1.3,980.8,2507
257,10.03.2020 16:57:18,Normal,125.0,0.1,219.6,0.1,59.98,20,28.7,1.3,980.8,2507
258,10.03.2020 17:09:18,Normal,130.5,0.0,219.2,0.1,60.0,17,28.6,1.3,980.8,2508
259,10.03.2020 17:13:18,Normal,129.2,0.0,219.1,0.1,60.01,15,28.6,1.3,980.8,2508
260,10.03.2020 17:17:19,Normal,124.9,0.0,219.5,0.1,60.01,15,28.6,1.3,980.8,2508
261,10.03.2020 17:25:19,Normal,126.3,0.0,219.0,0.1,59.98,15,28.6,1.3,980.8,2508
262,10.03.2020 17:33:19,Normal,127.9,0.0,218.9,0.1,59.97,14,28.5,1.3,980.8,2508
263,10.03.2020 17:35:19,Normal,125.0,0.0,218.8,0.0,60.0,14,28.5,1.3,980.8,2508
264,10.03.2020 17:41:19,Normal,127.6,0.0,218.0,0.1,60.04,13,28.5,1.3,980.8,2508
265,10.04.2020 06:25:18,Wait,138.8,0.0,223.0,0.0,60.03,0,23.6,0.0,980.8,2508
266,10.04.2020 06:31:18,Wait,138.2,0.0,222.7,0.0,60.0,0,23.8,0.0,980.8,2508
267,10.04.2020 06:47:18,Wait,149.2,0.0,222.7,0.0,60.0,0,23.9,0.0,980.8,2508
268,10.04.2020 06:55:18,Wait,140.8,0.0,222.7,0.0,60.0,0,24.0,0.0,980.8,2508
269,10.04.2020 07:05:18,Wait,139.0,0.0,223.3,0.0,60.0,0,24.1,0.0,980.8,2508
270,10.04.2020 07:15:18,Wait,141.5,0.0,222.3,0.0,60.01,0,24.1,0.0,980.8,2509
271,10.04.2020 07:25:18,Wait,141.5,0.0,222.3,0.0,60.01,0,24.1,0.0,980.8,2509
272,10.04.2020 07:41:18,Wait,147.6,0.0,222.8,0.0,60.0,0,24.2,0.0,980.8,2509
273,10.04.2020 07:49:18,Wait,151.2,0.0,222.9,0.0,60.01,0,24.2,0.0,980.8,2509
274,10.04.2020 07:55:18,Wait,151.7,0.0,222.0,0.0,60.01,0,24.2,0.0,980.8,2509
275,10.04.2020 08:01:18,Wait,151.1,0.0,222.0,0.0,60.0,0,24.2,0.0,980.8,2509
276,10.04.2020 08:11:18,Wait,152.7,0.0,221.8,0.0,60.01,0,24.3,0.0,980.8,2510
277,10.04.2020 08:17:18,Wait,156.4,0.0,221.6,0.0,60.01,0,24.3,0.0,980.8,2510
278,10.04.2020 08:25:18,Normal,132.1,0.4,222.7,0.2,60.01,41,24.7,0.0,980.8,2510
279,10.04.2020 08:43:18,Normal,134.3,0.5,222.0,0.2,60.02,50,25.4,0.0,980.8,2510
280,10.04.2020 09:05:19,Normal,131.9,0.5,222.0,0.2,59.99,53,26.1,0.1,980.9,2511
281,10.04.2020 09:15:18,Normal,137.9,0.6,221.5,0.2,60.0,61,26.3,0.1,980.9,2511
282,10.04.2020 09:25:19,Normal,140.7,0.9,221.3,0.4,60.0,109,26.6,0.1,980.9,2511
283,10.04.2020 09:45:18,Normal,141.0,0.7,221.5,0.3,60.0,78,27.1,0.1,980.9,2512
284,10.04.2020 09:57:19,Normal,136.6,0.7,221.8,0.3,59.98,76,27.3,0.1,980.9,2512
285,10.04.2020 10:03:19,Normal,141.7,0.7,221.4,0.3,60.0,80,27.5,0.1,980.9,2512
286,10.04.2020 10:07:19,Normal,132.3,0.7,221.0,0.3,59.99,73,27.5,0.1,980.9,2512
287,10.04.2020 10:13:18,Normal,138.6,0.8,220.8,0.4,60.01,89,27.6,0.2,981.0,2512
288,10.04.2020 10:15:19,Normal,139.1,0.7,221.4,0.3,60.01,72,27.7,0.2,981.0,2512
289,10.04.2020 10:25:19,Normal,140.0,0.7,220.9,0.3,59.97,78,27.8,0.2,981.0,2512
290,10.04.2020 10:45:19,Normal,135.3,1.1,220.3,0.5,59.98,129,28.2,0.2,981.0,2513
291,10.04.2020 10:53:19,Normal,144.8,1.0,220.5,0.5,59.98,123,28.4,0.2,981.0,2513
292,10.04.2020 11:01:19,Normal,141.5,1.4,220.2,0.9,60.01,194,28.7,0.3,981.1,2513
293,10.04.2020 11:25:19,Normal,142.8,1.1,220.4,0.7,60.01,152,29.4,0.3,981.1,2514
294,10.04.2020 11:31:19,Normal,141.0,1.1,219.4,0.7,60.01,151,29.4,0.4,981.2,2514
295,10.04.2020 11:57:19,Normal,140.0,1.7,219.3,1.0,60.01,250,29.7,0.5,981.3,2514
296,10.04.2020 12:09:19,Normal,143.0,1.3,218.9,0.8,60.01,176,29.8,0.5,981.3,2514
297,10.04.2020 12:15:19,Normal,142.6,1.4,219.6,0.9,60.01,194,29.8,0.5,981.3,2515
298,10.04.2020 12:25:19,Normal,139.4,1.4,219.0,0.9,60.01,193,29.9,0.6,981.4,2515
299,10.04.2020 12:41:19,Normal,142.3,1.1,219.6,0.5,59.98,134,30.0,0.6,981.4,2515
300,10.04.2020 12:45:19,Normal,140.7,1.1,219.5,0.6,59.98,143,30.0,0.6,981.4,2515
301,10.04.2020 12:55:19,Normal,144.6,1.2,219.5,0.7,60.01,159,30.0,0.7,981.5,2515
302,10.04.2020 13:03:19,Normal,145.9,1.6,219.9,1.0,60.01,243,30.0,0.7,981.5,2516
303,10.04.2020 13:07:19,Normal,137.0,1.4,220.0,0.8,60.01,188,30.0,0.7,981.5,2516
304,10.04.2020 13:13:20,Normal,145.0,1.2,219.9,0.7,59.99,164,30.0,0.7,981.5,2516
305,10.04.2020 13:15:20,Normal,145.5,1.1,220.2,0.6,60.0,150,30.0,0.7,981.5,2516
306,10.04.2020 13:25:19,Normal,142.1,1.5,220.4,0.9,60.0,212,30.3,0.8,981.6,2516
307,10.04.2020 13:37:19,Normal,141.5,1.6,219.4,1.0,59.95,243,30.4,0.8,981.6,2516
308,10.04.2020 13:43:20,Normal,144.6,1.5,219.1,0.9,59.94,210,30.4,0.9,981.7,2516
309,10.04.2020 13:49:19,Normal,146.0,1.3,219.1,0.9,59.94,189,30.4,0.9,981.7,2516
310,10.04.2020 13:51:19,Normal,145.4,1.3,219.6,0.9,59.95,194,30.4,0.9,981.7,2517
311,10.04.2020 13:57:19,Normal,133.5,1.1,219.3,0.6,59.97,137,30.3,0.9,981.7,2517
312,10.04.2020 14:01:19,Normal,142.5,1.3,219.0,0.7,60.0,167,30.3,0.9,981.7,2517
313,10.04.2020 14:07:19,Normal,141.4,1.4,219.2,0.9,60.0,195,30.2,1.0,981.8,2517
314,10.04.2020 14:11:19,Normal,140.6,1.2,219.2,0.7,60.01,164,30.2,1.0,981.8,2517
315,10.04.2020 14:17:19,Normal,143.0,1.2,219.3,0.7,60.0,160,30.1,1.0,981.8,2517
316,10.04.2020 14:25:19,Normal,141.8,1.1,219.5,0.5,59.98,134,30.0,1.0,981.8,2517
317,10.04.2020 14:49:20,Normal,147.4,0.9,219.9,0.4,60.01,99,29.6,1.1,981.9,2518
318,10.04.2020 14:53:20,Normal,141.2,0.9,219.8,0.5,60.0,111,29.5,1.1,981.9,2518
319,10.04.2020 14:55:20,Normal,142.1,0.9,220.2,0.5,60.0,114,29.6,1.1,981.9,2518
320,10.04.2020 15:03:20,Normal,141.1,0.7,219.7,0.4,60.0,85,29.3,1.1,981.9,2518
321,10.04.2020 15:13:20,Normal,137.7,0.7,219.3,0.3,59.97,75,29.0,1.1,981.9,2518
322,10.04.2020 15:25:20,Normal,133.6,0.6,219.9,0.2,60.0,58,28.7,1.1,981.9,2518
323,10.04.2020 15:35:20,Normal,137.8,0.5,219.7,0.2,60.01,51,28.4,1.1,981.9,2519
324,10.04.2020 15:43:20,Normal,133.5,0.5,220.1,0.2,60.01,45,28.2,1.2,982.0,2519
325,10.04.2020 15:51:20,Normal,136.5,0.5,219.8,0.2,59.98,54,28.0,1.2,982.0,2519
326,10.04.2020 15:59:20,Normal,137.7,0.5,219.9,0.2,59.96,57,27.8,1.2,982.0,2519
327,10.04.2020 16:01:20,Normal,136.0,0.5,220.0,0.2,60.0,54,27.8,1.2,982.0,2519
328,10.04.2020 16:05:20,Normal,129.1,0.6,220.3,0.2,60.01,57,27.7,1.2,982.0,2519
329,10.04.2020 16:11:20,Normal,133.4,0.4,220.3,0.2,59.99,39,27.7,1.2,982.0,2519
330,10.04.2020 16:15:20,Normal,131.5,0.5,220.1,0.2,60.0,43,27.6,1.2,982.0,2519
331,10.04.2020 16:25:20,Normal,135.6,0.4,219.9,0.2,59.98,43,27.5,1.2,982.0,2520
332,10.04.2020 16:31:20,Normal,130.9,0.4,219.7,0.2,60.03,41,27.4,1.2,982.0,2520
333,10.04.2020 16:41:20,Normal,130.3,0.4,220.2,0.2,59.98,33,27.2,1.2,982.0,2520
334,10.04.2020 16:49:20,Normal,127.3,0.2,220.7,0.1,59.99,25,27.1,1.2,982.0,2520
335,10.04.2020 16:53:20,Normal,125.1,0.2,220.6,0.1,60.0,24,27.0,1.2,982.0,2520
336,10.04.2020 17:01:20,Normal,125.3,0.2,220.0,0.2,60.0,22,26.9,1.2,982.0,2520
337,10.04.2020 17:09:20,Normal,128.0,0.2,220.2,0.2,60.04,24,26.8,1.2,982.0,2521
338,10.04.2020 17:11:20,Normal,128.8,0.2,219.7,0.1,60.02,24,26.7,1.2,982.0,2521
339,10.04.2020 17:25:20,Normal,126.7,0.1,220.4,0.1,60.01,19,26.6,1.2,982.0,2521
340,10.04.2020 17:33:20,Normal,128.2,0.0,221.1,0.1,60.03,16,26.5,1.2,982.0,2521
341,10.04.2020 17:35:20,Normal,130.1,0.0,221.2,0.1,60.03,16,26.5,1.2,982.0,2521
342,10.04.2020 17:45:20,Normal,129.6,0.0,220.8,0.1,59.99,14,26.3,1.2,982.0,2521
343,10.04.2020 17:53:20,Normal,124.7,0.0,220.7,0.0,59.99,13,26.2,1.2,982.0,2521
344,10.04.2020 17:55:20,Normal,124.6,0.0,220.5,0.1,59.98,13,26.2,1.2,982.0,2521
345,10.05.2020 06:00:50,Wait,140.2,0.0,222.5,0.0,59.98,0,22.0,0.0,982.0,2522
346,10.05.2020 06:06:50,Wait,148.0,0.0,221.9,0.0,59.99,0,22.4,0.0,982.0,2522
347,10.05.2020 06:16:50,Wait,155.6,0.0,221.1,0.0,59.98,0,22.6,0.0,982.0,2522
348,10.05.2020 06:26:50,Normal,143.5,0.6,222.6,0.2,59.98,68,23.4,0.0,982.0,2522
349,10.05.2020 06:30:51,Normal,142.9,0.7,222.6,0.3,60.01,80,23.6,0.1,982.1,2522
350,10.05.2020 06:40:50,Normal,144.5,1.0,222.3,0.5,59.98,123,24.4,0.1,982.1,2522
351,10.05.2020 06:54:50,Normal,141.4,1.1,221.8,0.6,60.01,145,25.5,0.1,982.1,2523
352,10.05.2020 06:58:50,Normal,140.6,1.1,222.0,0.5,60.02,130,25.7,0.1,982.1,2523
353,10.05.2020 07:00:50,Normal,145.8,1.2,222.3,0.7,60.0,164,25.8,0.1,982.1,2523
354,10.05.2020 07:10:50,Normal,144.3,1.5,221.7,0.9,59.9,218,26.6,0.2,982.2,2523
355,10.05.2020 07:18:50,Normal,128.6,1.8,222.2,1.0,60.01,243,27.2,0.2,982.2,2523
356,10.05.2020 07:26:50,Normal,142.8,2.3,222.3,1.4,60.04,328,27.8,0.3,982.3,2523
357,10.05.2020 07:40:50,Normal,140.4,2.8,220.7,1.7,59.99,381,28.9,0.4,982.4,2524
358,10.05.2020 07:46:50,Normal,137.9,2.8,220.1,1.6,59.96,381,29.3,0.4,982.4,2524
359,10.05.2020 07:54:52,Normal,139.7,3.1,220.5,1.8,59.96,418,29.8,0.5,982.5,2524
360,10.05.2020 07:58:50,Normal,141.8,3.1,219.8,1.9,59.93,427,30.1,0.5,982.5,2524
361,10.05.2020 08:00:50,Normal,140.3,3.2,220.2,1.9,59.89,439,30.2,0.5,982.5,2524
362,10.05.2020 08:08:50,Normal,136.8,3.9,220.1,2.4,59.92,517,30.8,0.6,982.6,2524
363,10.05.2020 08:10:50,Normal,136.8,3.9,220.9,2.4,59.9,528,30.9,0.6,982.6,2524
364,10.05.2020 08:18:50,Normal,130.6,4.2,220.5,2.4,59.92,535,31.5,0.7,982.7,2524
365,10.05.2020 08:26:50,Normal,142.0,4.4,220.5,2.7,60.05,630,31.9,0.8,982.8,2524
366,10.05.2020 08:32:50,Normal,133.3,4.6,220.0,2.7,60.0,612,32.2,0.8,982.8,2525
367,10.05.2020 08:40:50,Normal,129.1,2.8,218.2,1.5,60.0,351,32.4,0.9,982.9,2525
368,10.05.2020 08:52:50,Normal,134.3,5.6,219.8,3.3,60.0,741,33.0,1.0,983.0,2525
369,10.05.2020 09:02:50,Normal,137.6,5.4,219.2,3.2,60.03,733,33.6,1.1,983.1,2525
370,10.05.2020 09:10:50,Normal,136.1,3.9,218.2,2.4,60.03,530,33.9,1.2,983.2,2525
371,10.05.2020 09:18:50,Normal,136.8,4.1,219.6,2.5,60.0,553,33.9,1.3,983.3,2526
372,10.05.2020 09:26:50,Normal,135.2,3.4,219.0,2.0,60.04,442,34.1,1.4,983.4,2526
373,10.05.2020 09:54:50,Normal,136.8,2.3,217.0,1.4,60.03,319,35.3,1.7,983.7,2526
374,10.05.2020 10:04:51,Normal,141.2,2.3,218.9,1.4,59.98,335,34.9,1.8,983.8,2526
375,10.05.2020 10:12:50,Normal,142.6,3.6,218.5,2.2,60.01,496,34.9,1.9,983.9,2527
376,10.05.2020 10:26:51,Normal,137.2,3.2,218.6,2.0,60.0,438,35.4,2.0,984.0,2527
377,10.05.2020 10:30:51,Normal,138.3,2.4,218.6,1.5,60.01,340,35.2,2.1,984.1,2527
378,10.05.2020 10:36:51,Normal,136.5,2.1,217.6,1.3,59.97,297,34.9,2.1,984.1,2527
379,10.05.2020 10:50:51,Normal,140.6,2.6,218.1,1.6,60.01,370,34.4,2.2,984.2,2527
380,10.05.2020 10:58:51,Normal,143.3,2.4,218.0,1.5,60.0,354,34.1,2.2,984.2,2528
381,10.05.2020 11:14:51,Normal,140.8,2.8,217.3,1.7,59.98,390,34.1,2.4,984.4,2528
382,10.05.2020 11:26:51,Normal,140.1,3.1,220.0,1.9,59.97,432,34.2,2.5,984.5,2528
383,10.05.2020 11:30:51,Normal,142.8,3.4,219.6,2.1,60.0,477,34.3,2.5,984.5,2528
384,10.05.2020 11:46:51,Normal,139.0,3.6,220.3,2.2,59.98,490,34.5,2.6,984.6,2529
385,10.05.2020 11:50:51,Normal,139.5,3.6,219.5,2.2,60.01,494,34.6,2.7,984.7,2529
386,10.05.2020 12:04:51,Normal,141.0,3.0,219.1,1.8,60.01,413,34.7,2.8,984.8,2529
387,10.05.2020 12:08:51,Normal,141.3,2.9,219.8,1.8,59.98,405,34.7,2.8,984.8,2529
388,10.05.2020 12:10:51,Normal,137.5,3.3,219.3,2.0,60.01,448,34.8,2.9,984.9,2529
389,10.05.2020 12:16:51,Normal,136.6,4.1,219.6,2.5,60.01,553,35.2,2.9,984.9,2529
390,10.05.2020 12:26:51,Normal,140.7,3.4,219.6,2.0,60.0,467,35.3,3.0,985.0,2529
391,10.05.2020 12:30:51,Normal,138.6,3.4,220.1,2.0,60.01,463,35.3,3.1,985.1,2529
392,10.05.2020 12:42:51,Normal,136.0,3.2,219.5,1.9,59.98,434,35.4,3.2,985.2,2530
393,10.05.2020 12:54:51,Normal,141.5,3.2,219.9,2.0,60.01,445,35.4,3.3,985.3,2530
394,10.05.2020 12:56:51,Normal,139.7,3.4,219.0,2.0,59.98,458,35.5,3.3,985.3,2530
395,10.05.2020 13:04:53,Normal,139.7,3.4,219.9,2.1,59.95,468,35.4,3.4,985.4,2530
396,10.05.2020 13:06:52,Normal,137.7,3.1,219.2,1.8,59.98,419,35.4,3.4,985.4,2530
397,10.05.2020 13:12:53,Normal,136.7,2.5,220.4,1.5,59.94,346,35.2,3.4,985.4,2530
398,10.05.2020 13:26:52,Normal,137.4,2.1,220.4,1.2,60.01,302,34.7,3.5,985.5,2531
399,10.05.2020 13:30:51,Normal,140.9,1.9,220.1,1.2,60.01,272,34.6,3.5,985.5,2531
400,10.05.2020 13:36:51,Normal,141.6,2.1,219.5,1.3,59.98,298,34.6,3.6,985.6,2531
401,10.05.2020 13:42:51,Normal,140.6,2.2,219.2,1.4,60.0,317,34.5,3.6,985.6,2531
402,10.05.2020 13:48:51,Normal,140.4,2.5,219.7,1.5,60.0,347,34.5,3.7,985.7,2531
403,10.05.2020 13:52:51,Normal,144.1,2.3,220.0,1.4,60.0,334,34.5,3.7,985.7,2531
404,10.05.2020 13:56:51,Normal,139.6,2.4,220.5,1.5,59.98,343,34.5,3.7,985.7,2531
405,10.05.2020 14:00:51,Normal,140.6,2.6,220.4,1.6,60.01,366,34.5,3.7,985.7,2531
406,10.05.2020 14:08:51,Normal,140.0,2.3,219.9,1.4,59.99,331,34.6,3.8,985.8,2531
407,10.05.2020 14:16:51,Normal,139.1,2.2,220.0,1.3,59.97,309,34.6,3.8,985.8,2532
408,10.05.2020 14:26:51,Normal,137.8,2.3,219.2,1.4,60.03,324,34.6,3.9,985.9,2532
409,10.05.2020 14:30:51,Normal,142.6,2.2,218.9,1.4,60.01,327,34.5,3.9,985.9,2532
410,10.05.2020 14:38:51,Normal,138.1,2.1,218.9,1.3,59.99,299,34.7,4.0,986.0,2532
411,10.05.2020 14:42:51,Normal,138.4,2.1,219.0,1.2,60.04,301,34.6,4.0,986.0,2532
412,10.05.2020 14:56:51,Normal,139.3,1.2,218.5,0.7,60.03,162,34.3,4.1,986.1,2532
413,10.05.2020 15:02:51,Normal,139.4,1.0,218.4,0.5,60.0,125,34.1,4.1,986.1,2532
414,10.05.2020 15:06:51,Normal,133.9,1.0,218.8,0.5,59.96,120,33.8,4.1,986.1,2533
415,10.05.2020 15:10:51,Normal,141.5,0.9,218.2,0.5,59.99,119,33.7,4.1,986.1,2533
416,10.05.2020 15:16:51,Normal,136.3,1.0,218.7,0.5,59.95,118,33.3,4.1,986.1,2533
417,10.05.2020 15:26:51,Normal,139.1,0.9,218.2,0.4,59.98,109,32.8,4.2,986.2,2533
418,10.05.2020 15:30:51,Normal,137.5,0.9,218.1,0.4,59.98,100,32.8,4.2,986.2,2533
419,10.05.2020 15:38:52,Normal,134.8,0.8,218.3,0.4,59.97,94,32.4,4.2,986.2,2533
420,10.05.2020 15:44:52,Normal,137.4,0.9,218.9,0.4,59.98,97,32.2,4.2,986.2,2533
421,10.05.2020 16:04:53,Normal,136.7,0.9,219.2,0.5,60.0,114,31.8,4.2,986.2,2534
422,10.05.2020 16:10:52,Normal,134.1,1.0,219.1,0.5,59.99,117,31.7,4.2,986.2,2534
423,10.05.2020 16:26:52,Normal,138.1,1.0,219.2,0.5,60.01,118,31.6,4.3,986.3,2534
424,10.05.2020 16:44:52,Normal,135.7,0.8,220.5,0.4,60.03,95,31.1,4.3,986.3,2535
425,10.05.2020 16:46:52,Normal,136.1,0.8,220.5,0.4,60.02,94,31.1,4.3,986.3,2535
426,10.05.2020 16:52:52,Normal,137.1,0.9,220.7,0.4,60.03,110,31.0,4.3,986.3,2535
427,10.05.2020 16:56:52,Normal,135.8,0.8,221.0,0.4,60.04,94,30.9,4.4,986.4,2535
428,10.05.2020 17:10:52,Normal,130.5,0.6,219.7,0.2,60.0,59,30.5,4.4,986.4,2535
429,10.05.2020 17:26:52,Normal,132.1,0.5,219.8,0.2,60.0,44,29.9,4.4,986.4,2535
430,10.05.2020 17:30:54,Normal,129.4,0.5,219.8,0.2,60.03,42,29.8,4.4,986.4,2535
431,10.05.2020 17:40:53,Normal,124.9,0.3,219.9,0.1,59.99,34,29.5,4.4,986.4,2536
432,10.05.2020 17:48:52,Normal,125.0,0.2,220.3,0.1,60.03,22,29.2,4.4,986.4,2536
433,10.05.2020 17:50:52,Normal,126.2,0.1,219.9,0.1,60.0,20,29.1,4.4,986.4,2536
434,10.05.2020 17:56:52,Normal,126.5,0.0,220.1,0.1,60.01,16,28.9,4.4,986.4,2536
435,10.05.2020 18:00:52,Normal,128.5,0.0,220.2,0.1,60.04,15,28.7,4.4,986.4,2536
436,10.05.2020 18:10:52,Normal,122.4,0.0,219.3,0.1,59.97,13,28.5,4.4,986.4,2536
437,10.06.2020 05:52:21,Wait,139.3,0.0,221.0,0.0,60.01,0,22.8,0.0,986.4,2536
438,10.06.2020 05:56:21,Wait,144.9,0.0,221.0,0.0,60.0,0,23.1,0.0,986.4,2536
439,10.06.2020 06:00:21,Wait,149.2,0.0,221.1,0.0,60.01,0,23.1,0.0,986.4,2536
440,10.06.2020 06:10:21,Wait,154.2,0.0,220.3,0.0,60.0,0,23.2,0.0,986.4,2536
441,10.06.2020 06:16:22,Normal,139.2,0.5,220.5,0.2,59.99,47,23.4,0.0,986.4,2536
442,10.06.2020 06:26:21,Normal,131.8,0.5,220.9,0.2,60.0,47,23.9,0.0,986.4,2536
443,10.06.2020 06:30:22,Normal,133.8,0.5,221.3,0.2,60.0,47,24.1,0.0,986.4,2536
444,10.06.2020 06:36:22,Normal,134.3,0.6,221.1,0.2,60.01,57,24.4,0.0,986.4,2536
445,10.06.2020 06:40:22,Normal,132.8,0.7,220.5,0.2,60.0,64,24.7,0.0,986.4,2536
446,10.06.2020 07:04:22,Normal,146.1,1.0,220.7,0.5,59.92,122,26.0,0.1,986.5,2537
447,10.06.2020 07:06:22,Normal,142.7,1.1,220.6,0.5,59.9,138,26.1,0.1,986.5,2537
448,10.06.2020 07:20:22,Normal,142.5,1.3,220.7,0.8,59.99,184,27.1,0.1,986.5,2537
449,10.06.2020 07:26:22,Normal,142.6,1.3,219.3,0.7,60.0,167,27.4,0.2,986.6,2537
450,10.06.2020 07:30:22,Normal,142.6,1.2,219.0,0.7,60.0,157,27.7,0.2,986.6,2538
451,10.06.2020 07:38:22,Normal,139.4,1.4,218.2,0.9,60.0,196,28.1,0.2,986.6,2538
452,10.06.2020 07:40:22,Normal,138.7,2.1,218.3,1.3,59.98,303,28.2,0.2,986.6,2538
453,10.06.2020 07:48:22,Normal,140.9,1.3,218.0,0.7,60.0,168,28.6,0.2,986.6,2538
454,10.06.2020 07:56:22,Normal,143.3,2.9,218.0,1.8,59.92,419,29.2,0.3,986.7,2538
455,10.06.2020 08:04:22,Normal,141.0,1.6,218.4,0.9,59.88,217,29.7,0.3,986.7,2538
456,10.06.2020 08:06:22,Normal,147.1,2.0,218.3,1.3,59.9,300,29.8,0.4,986.8,2538
457,10.06.2020 08:10:22,Normal,137.9,1.5,217.8,0.9,59.95,203,30.1,0.4,986.8,2538
458,10.06.2020 08:16:22,Normal,155.3,2.6,219.6,1.8,60.04,411,30.2,0.4,986.8,2538
459,10.06.2020 08:26:22,Normal,136.5,1.9,218.9,1.1,60.01,262,30.6,0.5,986.9,2539
460,10.06.2020 08:30:22,Normal,138.9,1.4,218.2,0.9,60.0,197,30.7,0.5,986.9,2539
461,10.06.2020 08:36:22,Normal,135.8,1.5,217.7,0.9,59.96,202,30.8,0.5,986.9,2539
462,10.06.2020 08:42:22,Normal,140.3,1.1,217.7,0.6,60.0,150,30.8,0.5,986.9,2539
463,10.06.2020 08:50:22,Normal,139.3,1.3,217.2,0.7,60.0,164,30.8,0.6,987.0,2539
464,10.06.2020 08:56:22,Normal,140.0,1.3,217.7,0.8,59.98,186,30.8,0.6,987.0,2539
465,10.06.2020 09:10:22,Normal,138.6,1.7,218.1,1.0,59.97,253,31.3,0.7,987.1,2540
466,10.06.2020 09:16:22,Normal,138.6,1.6,217.5,1.0,59.97,213,31.3,0.7,987.1,2540
467,10.06.2020 09:26:22,Normal,140.0,1.0,218.1,0.6,60.01,141,31.3,0.7,987.1,2540
468,10.06.2020 09:30:22,Normal,138.1,1.3,217.8,0.7,59.99,167,31.3,0.7,987.1,2540
469,10.06.2020 09:36:22,Normal,139.3,1.3,217.8,0.8,59.96,179,31.2,0.8,987.2,2540
470,10.06.2020 09:48:22,Normal,142.4,1.4,218.4,0.9,60.0,195,31.3,0.8,987.2,2540
471,10.06.2020 09:56:23,Normal,141.0,1.3,218.1,0.8,59.97,184,31.2,0.8,987.2,2540
472,10.06.2020 10:02:22,Normal,140.0,1.4,218.5,0.9,59.98,194,31.3,0.9,987.3,2541
473,10.06.2020 10:08:22,Normal,139.5,1.7,218.6,1.0,60.0,251,31.4,0.9,987.3,2541
474,10.06.2020 10:22:22,Normal,140.2,1.8,217.5,1.1,59.99,264,31.6,1.0,987.4,2541
475,10.06.2020 10:26:22,Normal,140.8,1.5,217.4,1.0,60.01,214,31.5,1.0,987.4,2541
476,10.06.2020 10:34:22,Normal,139.1,1.5,217.7,0.9,59.98,207,31.5,1.0,987.4,2541
477,10.06.2020 10:38:23,Normal,138.5,1.5,218.0,0.9,60.0,206,31.6,1.0,987.4,2541
478,10.06.2020 10:58:23,Normal,141.6,1.3,217.6,0.8,60.0,183,31.6,1.1,987.5,2542
479,10.06.2020 11:00:22,Normal,140.6,1.3,218.2,0.8,60.07,180,31.5,1.1,987.5,2542
480,10.06.2020 11:14:22,Normal,141.6,1.5,217.1,0.9,60.0,207,31.4,1.2,987.6,2542
481,10.06.2020 11:16:23,Normal,137.8,1.4,217.0,0.9,59.99,194,31.5,1.2,987.6,2542
482,10.06.2020 11:26:23,Normal,137.1,1.2,217.0,0.7,60.0,154,31.4,1.2,987.6,2542
483,10.06.2020 11:30:23,Normal,141.1,1.1,217.2,0.5,60.03,137,31.3,1.2,987.6,2542
484,10.06.2020 11:44:23,Normal,134.6,1.0,217.2,0.5,60.0,116,31.0,1.3,987.7,2543
485,10.06.2020 11:54:23,Normal,137.0,1.0,217.5,0.5,59.99,115,30.8,1.3,987.7,2543
486,10.06.2020 11:56:23,Normal,140.8,0.9,217.1,0.5,60.01,117,30.7,1.3,987.7,2543
487,10.06.2020 12:00:23,Normal,138.2,0.8,217.7,0.4,60.03,94,30.6,1.3,987.7,2543
488,10.06.2020 12:06:23,Normal,137.5,0.8,217.9,0.4,60.0,90,30.4,1.3,987.7,2543
489,10.06.2020 12:14:23,Normal,143.2,0.8,218.2,0.4,60.0,91,30.2,1.3,987.7,2543
490,10.06.2020 12:26:23,Normal,135.8,0.9,218.3,0.4,60.03,104,29.9,1.4,987.8,2543
491,10.06.2020 12:30:23,Normal,142.7,0.9,218.9,0.4,60.01,111,29.8,1.4,987.8,2544
492,10.06.2020 12:44:23,Normal,142.3,1.0,218.4,0.5,59.99,119,29.6,1.4,987.8,2544
493,10.06.2020 12:50:23,Normal,139.7,1.0,218.3,0.5,60.04,122,29.6,1.4,987.8,2544
